String keys:

Benchmark                                           (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode     Cnt           Score          Error  Units
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505    1000        COPY  sample  2023885      18582.632 ±      39.823  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505    1000     ITERATE  sample  1296980      14607.694 ±      48.058  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505   10000    POPULATE  sample   147521     508930.787 ±     801.343  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505   10000    CONTAINS  sample  1688736       1418.562 ±       2.900  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505   10000        COPY  sample   247973     302847.095 ±     454.452  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505   10000     ITERATE  sample   500784     149939.553 ±     214.056  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505     100    POPULATE  sample  2299512       2100.323 ±      17.953  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505     100    CONTAINS  sample  1796226        687.280 ±       2.153  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505     100        COPY  sample  1727642       2747.410 ±      25.240  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505     100     ITERATE  sample  2087271       1154.532 ±       2.257  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505    1000    POPULATE  sample  1355868      27744.352 ±      59.675  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505    1000    CONTAINS  sample  2833889        862.160 ±       1.578  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505    1000        COPY  sample  1495255      25152.132 ±      44.874  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505    1000     ITERATE  sample  1704948      11023.266 ±       6.979  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505   10000    POPULATE  sample   142999     525236.388 ±     765.281  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505   10000    CONTAINS  sample  2386437       1018.503 ±       2.181  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505   10000        COPY  sample   222645     337310.627 ±     456.794  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  CLASS_UNIFORM                    100  467505   10000     ITERATE  sample   404846     185405.919 ±     112.144  ns/op


Older results, String keys

Benchmark                                           (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode     Cnt          Score          Error  Units
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505     100    POPULATE  sample  470158      53104.140 ±      144.596  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505     100    CONTAINS  sample  537395         48.340 ±        1.858  ns/op
